,state,lat,long,id,week,population,confirmed,death,prop_vaccinated,prevalence,log_prevalence,prev_day_total,new_cases,incidence,log_incidence,prev_day_actual,covid_status
6267,New York,40.7672726,-73.97152637,ID1933,2021-12-27,1628706,279081,4737,0.844205297,0.171351367,-1.30434074,240826,38255,0.023487971,-2.091611525,40700,0
6268,New York,40.85209301,-73.86282755,ID1905,2021-12-27,1418207,288556,6925,0.844205297,0.203465362,-1.192487805,235568,52988,0.03736267,-1.985130625,12797,1
6269,New York,40.88320119,-72.8012172,ID1955,2021-12-27,1476601,320235,3826,0.844205297,0.216873075,-1.149253978,298430,21805,0.014767022,-2.164851098,20322,1
6270,New York,41.15027894,-74.02560498,ID1947,2021-12-27,325789,66565,807,0.844205297,0.20431936,-1.189677602,61500,5065,0.015546872,-2.15807901,3217,1
6271,New York,41.16278376,-73.75741653,ID1964,2021-12-27,967506,182682,2416,0.844205297,0.188817434,-1.241960508,169325,13357,0.013805599,-2.173263557,12029,1
6272,New York,41.40337468,-74.30240757,ID1938,2021-12-27,384940,76121,971,0.844205297,0.197747701,-1.211508792,70609,5512,0.014319115,-2.16876149,3447,1
6273,New York,41.42630093,-73.74965532,ID1943,2021-12-27,98320,16740,106,0.844205297,0.170260374,-1.308369435,15093,1647,0.016751424,-2.147708186,773,1
6274,New York,41.71579493,-74.76394559,ID1956,2021-12-27,75432,12269,103,0.844205297,0.162649804,-1.336933679,11352,917,0.012156644,-2.187858774,600,1
6275,New York,41.7648606,-73.74356679,ID1916,2021-12-27,294218,45626,537,0.844205297,0.155075488,-1.366195745,42998,2628,0.008932152,-2.217030046,1943,1
6276,New York,41.89027881,-74.26252104,ID1959,2021-12-27,177573,22326,313,0.844205297,0.125728574,-1.488422003,21494,832,0.004685397,-2.256795646,772,1
6277,New York,42.13891056,-76.7638805,ID1910,2021-12-27,83456,15092,194,0.844205297,0.180837807,-1.269977976,14609,483,0.005787481,-2.246323095,382,1
6278,New York,42.15903158,-75.81326086,ID1906,2021-12-27,190488,33512,467,0.844205297,0.175927093,-1.287618606,32356,1156,0.006068624,-2.243669001,1083,1
6279,New York,42.16852837,-76.30835812,ID1957,2021-12-27,48203,7660,78,0.844205297,0.158911271,-1.351269859,7398,262,0.005435346,-2.249657345,212,1
6280,New York,42.19837623,-74.96709306,ID1915,2021-12-27,44135,5499,59,0.844205297,0.124594993,-1.493456532,5322,177,0.004010423,-2.263264168,191,0
6281,New York,42.2276921,-79.36691763,ID1909,2021-12-27,126903,17677,226,0.844205297,0.139295367,-1.430056644,17235,442,0.003482975,-2.268348171,432,1
6282,New York,42.24778241,-78.67923096,ID1907,2021-12-27,76117,11497,189,0.844205297,0.151043788,-1.382127901,11289,208,0.002732635,-2.27562544,213,0
6283,New York,42.24819348,-73.63089095,ID1913,2021-12-27,59461,6954,121,0.844205297,0.116950606,-1.528085572,6677,277,0.004658516,-2.257052461,259,1
6284,New York,42.25748406,-78.02750466,ID1904,2021-12-27,46091,6979,137,0.844205297,0.151417847,-1.380638994,6861,118,0.002560153,-2.277305797,144,0
6285,New York,42.2689144,-77.3829924,ID1954,2021-12-27,95379,14661,217,0.844205297,0.153713081,-1.371551251,14343,318,0.003334067,-2.269788168,291,1
6286,New York,42.275797,-74.12384884,ID1922,2021-12-27,47188,6158,98,0.844205297,0.130499279,-1.467507542,5831,327,0.006929728,-2.235583409,283,1
6287,New York,42.39184015,-76.8773299,ID1951,2021-12-27,17807,2415,23,0.844205297,0.135620823,-1.445531447,2347,68,0.003818723,-2.265108949,83,0
6288,New York,42.44945765,-76.47229843,ID1958,2021-12-27,102180,11545,71,0.844205297,0.112986886,-1.546524684,10997,548,0.005363085,-2.250342944,676,0
6289,New York,42.49430041,-75.60887553,ID1911,2021-12-27,47207,6717,101,0.844205297,0.14228822,-1.41762727,6533,184,0.003897727,-2.264348258,199,0
6290,New York,42.58831742,-74.4433903,ID1950,2021-12-27,30999,3429,29,0.844205297,0.110616471,-1.55771647,3302,127,0.004096906,-2.262433022,103,1
6291,New York,42.59509207,-76.07048931,ID1914,2021-12-27,47581,7256,92,0.844205297,0.152497846,-1.376352562,6999,257,0.005401316,-2.24998016,280,0
6292,New York,42.60060306,-73.97723916,ID1903,2021-12-27,305506,41133,439,0.844205297,0.134638927,-1.449707428,39158,1975,0.006464685,-2.239941947,1592,1
6293,New York,42.63492579,-75.03151402,ID1941,2021-12-27,59493,6633,71,0.844205297,0.111492108,-1.553567594,6438,195,0.003277697,-2.270333836,196,0
6294,New York,42.63505484,-77.10369919,ID1966,2021-12-27,24913,2390,36,0.844205297,0.09593385,-1.629978178,2317,73,0.002930197,-2.273704219,52,1
6295,New York,42.70145109,-78.22199579,ID1965,2021-12-27,39859,6254,74,0.844205297,0.156903083,-1.359056373,6088,166,0.00416468,-2.261782166,152,1
6296,New York,42.71348136,-73.51089874,ID1945,2021-12-27,158714,21133,215,0.844205297,0.133151455,-1.456067016,20247,886,0.005582368,-2.248263889,809,1
6297,New York,42.72596275,-77.77966158,ID1928,2021-12-27,62914,8508,93,0.844205297,0.135232222,-1.447182075,8284,224,0.003560416,-2.267600109,220,1
6298,New York,42.76249024,-78.73063652,ID1917,2021-12-27,918702,148889,2247,0.844205297,0.162064521,-1.33916454,141578,7311,0.007957967,-2.226013324,4783,1
6299,New York,42.78081007,-76.82497064,ID1952,2021-12-27,34016,3959,81,0.844205297,0.116386406,-1.530689551,3812,147,0.004321496,-2.260277843,94,1
6300,New York,42.81668777,-74.05278291,ID1949,2021-12-27,155299,22599,267,0.844205297,0.145519289,-1.404379766,21589,1010,0.006503583,-2.239576647,511,1
6301,New York,42.85145728,-77.30874425,ID1937,2021-12-27,109777,14122,145,0.844205297,0.128642612,-1.475595141,13619,503,0.004582016,-2.257783671,416,1
6302,New York,42.90123494,-74.44011632,ID1931,2021-12-27,49221,8386,177,0.844205297,0.170374434,-1.307947489,8141,245,0.00497755,-2.254008759,196,1
6303,New York,42.91261714,-76.55731592,ID1908,2021-12-27,76576,11419,120,0.844205297,0.149119829,-1.389821259,11035,384,0.005014626,-2.253655643,315,1
6304,New York,42.91653905,-75.67266639,ID1929,2021-12-27,70941,9086,117,0.844205297,0.128078262,-1.478066454,8702,384,0.005412949,-2.249869797,315,1
6305,New York,43.0022601,-78.19135193,ID1921,2021-12-27,57280,10177,162,0.844205297,0.177671089,-1.281317997,9903,274,0.00478352,-2.255858776,243,1
6306,New York,43.00491923,-76.19971155,ID1936,2021-12-27,460528,70960,887,0.844205297,0.154084008,-1.370090327,67800,3160,0.006861689,-2.236219905,2542,1
6307,New York,43.10904162,-73.86653895,ID1948,2021-12-27,229863,30952,267,0.844205297,0.13465412,-1.449642679,29297,1655,0.007199941,-2.233059582,1382,1
6308,New York,43.11363907,-74.41798804,ID1920,2021-12-27,53383,9059,133,0.844205297,0.169698219,-1.310451654,8853,206,0.003858906,-2.26472197,181,1
6309,New York,43.14638895,-77.69322942,ID1930,2021-12-27,741770,113676,1353,0.844205297,0.15324966,-1.37337948,109437,4239,0.005714709,-2.247011234,2978,1
6310,New York,43.15494365,-77.02976528,ID1963,2021-12-27,89918,12344,127,0.844205297,0.137280633,-1.438511731,11980,364,0.004048133,-2.262901672,314,1
6311,New York,43.19898042,-78.74777412,ID1934,2021-12-27,209281,34394,476,0.844205297,0.164343634,-1.33050538,33017,1377,0.00657967,-2.238862495,1039,1
6312,New York,43.24375382,-75.43710392,ID1935,2021-12-27,228671,39190,704,0.844205297,0.171381592,-1.30422936,37742,1448,0.006332242,-2.241186733,1152,1
6313,New York,43.2516977,-78.2320066,ID1939,2021-12-27,40352,6471,104,0.844205297,0.160363799,-1.345675401,6322,149,0.003692506,-2.266325433,121,1
6314,New York,43.31153794,-73.43043448,ID1962,2021-12-27,61204,8325,91,0.844205297,0.136020522,-1.443836522,8019,306,0.004999673,-2.253798041,284,1
6315,New York,43.42034246,-74.96145307,ID1924,2021-12-27,61319,10111,160,0.844205297,0.164891795,-1.328433856,9779,332,0.005414309,-2.249856895,361,0
6316,New York,43.42778894,-76.14635194,ID1940,2021-12-27,117124,17204,148,0.844205297,0.14688706,-1.398824294,16565,639,0.005455756,-2.249463786,526,1
6317,New York,43.56173026,-73.8433699,ID1961,2021-12-27,63944,9116,107,0.844205297,0.142562242,-1.416496934,8726,390,0.006099087,-2.243381841,386,1
6318,New York,43.66146647,-74.49721957,ID1923,2021-12-27,4416,616,4,0.844205297,0.139492754,-1.429232119,584,32,0.007246377,-2.232626504,9,1
6319,New York,43.7844157,-75.44903992,ID1927,2021-12-27,26296,4771,41,0.844205297,0.181434439,-1.267855758,4685,86,0.003270459,-2.270403913,77,1
6320,New York,44.04200959,-75.94653457,ID1925,2021-12-27,109834,13251,118,0.844205297,0.120645702,-1.511197024,12884,367,0.003341406,-2.269717149,255,1
6321,New York,44.11630765,-73.77297842,ID1918,2021-12-27,36885,3694,48,0.844205297,0.100149112,-1.60869263,3527,167,0.004527586,-2.258304264,132,1
6322,New York,44.4976179,-75.06550039,ID1953,2021-12-27,107740,15180,159,0.844205297,0.140894747,-1.423395177,14848,332,0.003081492,-2.272235414,329,1
6323,New York,44.59040891,-74.29926032,ID1919,2021-12-27,50022,6439,31,0.844205297,0.128723362,-1.475242033,6273,166,0.00331854,-2.269938443,150,1
6324,New York,44.74530905,-73.67875352,ID1912,2021-12-27,80485,9900,58,0.844205297,0.123004287,-1.500564286,9519,381,0.004733801,-2.256333373,410,0
6325,New York,40.58582155,-74.14808598,ID1946,2022-01-03,476143,141783,2035,0.853019689,0.297773988,-0.921871304,123565,18218,0.038261615,-1.97860763,16930,1
6326,New York,40.6361825,-73.94935552,ID1926,2022-01-03,2559903,574741,11345,0.853019689,0.22451671,-1.125418249,491985,82756,0.032327787,-2.022473197,77177,1
6327,New York,40.71088124,-73.81684712,ID1944,2022-01-03,2253858,528902,10701,0.853019689,0.234665183,-1.094624701,444012,84890,0.037664307,-1.982937114,69744,1
6328,New York,40.74066522,-73.58941873,ID1932,2022-01-03,1356924,350265,3472,0.853019689,0.258131627,-1.026854687,294650,55615,0.040986083,-1.959094094,26228,1
6329,New York,40.7672726,-73.97152637,ID1933,2022-01-03,1628706,335225,4795,0.853019689,0.205822905,-1.184749087,279081,56144,0.034471538,-2.006402719,38255,1
6330,New York,40.85209301,-73.86282755,ID1905,2022-01-03,1418207,343370,7006,0.853019689,0.242115573,-1.072606667,288556,54814,0.038650211,-1.975800984,52988,1
6331,New York,40.88320119,-72.8012172,ID1955,2022-01-03,1476601,373459,3922,0.853019689,0.252918019,-1.041519489,320235,53224,0.036044944,-1.994769979,21805,1
6332,New York,41.15027894,-74.02560498,ID1947,2022-01-03,325789,78478,818,0.853019689,0.240885972,-1.07620725,66565,11913,0.036566612,-1.990942782,5065,1
6333,New York,41.16278376,-73.75741653,ID1964,2022-01-03,967506,215425,2463,0.853019689,0.222660118,-1.131155776,182682,32743,0.033842684,-2.011090167,13357,1
6334,New York,41.40337468,-74.30240757,ID1938,2022-01-03,384940,89570,982,0.853019689,0.232685613,-1.100557339,76121,13449,0.034937912,-2.002940514,5512,1
6335,New York,41.42630093,-73.74965532,ID1943,2022-01-03,98320,20016,108,0.853019689,0.203580146,-1.192109629,16740,3276,0.033319772,-2.015004734,1647,1
6336,New York,41.71579493,-74.76394559,ID1956,2022-01-03,75432,14756,107,0.853019689,0.195619896,-1.218680785,12269,2487,0.032970092,-2.017631046,917,1
6337,New York,41.7648606,-73.74356679,ID1916,2022-01-03,294218,53157,547,0.853019689,0.180672155,-1.270568,45626,7531,0.025596666,-2.074679567,2628,1
6338,New York,41.89027881,-74.26252104,ID1959,2022-01-03,177573,25225,316,0.853019689,0.142054254,-1.418593389,22326,2899,0.01632568,-2.151361434,832,1
6339,New York,42.13891056,-76.7638805,ID1910,2022-01-03,83456,16813,197,0.853019689,0.201459452,-1.19911976,15092,1721,0.020621645,-2.115096534,483,1
6340,New York,42.15903158,-75.81326086,ID1906,2022-01-03,190488,37225,476,0.853019689,0.195419134,-1.219360138,33512,3713,0.019492041,-2.124505508,1156,1
6341,New York,42.16852837,-76.30835812,ID1957,2022-01-03,48203,8500,79,0.853019689,0.176337572,-1.286132072,7660,840,0.017426301,-2.141944365,262,1
6342,New York,42.19837623,-74.96709306,ID1915,2022-01-03,44135,6184,61,0.853019689,0.140115555,-1.426634994,5499,685,0.015520562,-2.15830674,177,1
6343,New York,42.2276921,-79.36691763,ID1909,2022-01-03,126903,19262,231,0.853019689,0.151785222,-1.379178849,17677,1585,0.012489854,-2.184892244,442,1
6344,New York,42.24778241,-78.67923096,ID1907,2022-01-03,76117,12346,194,0.853019689,0.162197669,-1.338656596,11497,849,0.011153882,-2.196839718,208,1
6345,New York,42.24819348,-73.63089095,ID1913,2022-01-03,59461,7856,124,0.853019689,0.132120213,-1.460499881,6954,902,0.015169607,-2.161349394,277,1
6346,New York,42.25748406,-78.02750466,ID1904,2022-01-03,46091,7368,139,0.853019689,0.159857673,-1.34762121,6979,389,0.008439826,-2.221559863,118,1
6347,New York,42.2689144,-77.3829924,ID1954,2022-01-03,95379,15779,221,0.853019689,0.165434739,-1.326386272,14661,1118,0.011721658,-2.191744699,318,1
6348,New York,42.275797,-74.12384884,ID1922,2022-01-03,47188,6894,102,0.853019689,0.146096465,-1.402031685,6158,736,0.015597186,-2.157643668,327,1
6349,New York,42.39184015,-76.8773299,ID1951,2022-01-03,17807,2681,23,0.853019689,0.150558769,-1.384061779,2415,266,0.014937946,-2.163362898,68,1
6350,New York,42.44945765,-76.47229843,ID1958,2022-01-03,102180,13387,74,0.853019689,0.131013897,-1.46527741,11545,1842,0.018027011,-2.136841773,548,1
6351,New York,42.49430041,-75.60887553,ID1911,2022-01-03,47207,7408,103,0.853019689,0.15692588,-1.358967642,6717,691,0.01463766,-2.16597891,184,1
6352,New York,42.58831742,-74.4433903,ID1950,2022-01-03,30999,3812,30,0.853019689,0.122971709,-1.500710382,3429,383,0.012355237,-2.186089666,127,1
6353,New York,42.59509207,-76.07048931,ID1914,2022-01-03,47581,8160,93,0.853019689,0.171497026,-1.303804093,7256,904,0.01899918,-2.128638674,257,1
6354,New York,42.60060306,-73.97723916,ID1903,2022-01-03,305506,46933,447,0.853019689,0.153623824,-1.371903117,41133,5800,0.018984897,-2.128758708,1975,1
6355,New York,42.63492579,-75.03151402,ID1941,2022-01-03,59493,7510,72,0.853019689,0.126233338,-1.486188342,6633,877,0.01474123,-2.165075859,195,1
6356,New York,42.63505484,-77.10369919,ID1966,2022-01-03,24913,2610,36,0.853019689,0.104764581,-1.585894346,2390,220,0.008830731,-2.217961531,73,1
6357,New York,42.70145109,-78.22199579,ID1965,2022-01-03,39859,6885,75,0.853019689,0.172733887,-1.299258732,6254,631,0.015830804,-2.155624742,166,1
6358,New York,42.71348136,-73.51089874,ID1945,2022-01-03,158714,24329,221,0.853019689,0.153288305,-1.373226895,21133,3196,0.02013685,-2.11912377,886,1
6359,New York,42.72596275,-77.77966158,ID1928,2022-01-03,62914,9328,96,0.853019689,0.148265887,-1.393254983,8508,820,0.013033665,-2.180069584,224,1
6360,New York,42.76249024,-78.73063652,ID1917,2022-01-03,918702,171021,2295,0.853019689,0.186155032,-1.251221546,148889,22132,0.02409051,-2.086744058,7311,1
6361,New York,42.78081007,-76.82497064,ID1952,2022-01-03,34016,4393,82,0.853019689,0.129145108,-1.473399816,3959,434,0.012758702,-2.182505126,147,1
6362,New York,42.81668777,-74.05278291,ID1949,2022-01-03,155299,25976,274,0.853019689,0.167264438,-1.319516705,22599,3377,0.02174515,-2.105825356,1010,1
6363,New York,42.85145728,-77.30874425,ID1937,2022-01-03,109777,15707,149,0.853019689,0.143080973,-1.414360668,14122,1585,0.014438361,-2.167718929,503,1
6364,New York,42.90123494,-74.44011632,ID1931,2022-01-03,49221,9380,179,0.853019689,0.190569066,-1.235913982,8386,994,0.020194632,-2.118642914,245,1
6365,New York,42.91261714,-76.55731592,ID1908,2022-01-03,76576,12804,123,0.853019689,0.167206435,-1.319733753,11419,1385,0.018086607,-2.136336968,384,1
6366,New York,42.91653905,-75.67266639,ID1929,2022-01-03,70941,10111,118,0.853019689,0.142526889,-1.416642694,9086,1025,0.014448626,-2.167629235,384,1
6367,New York,43.0022601,-78.19135193,ID1921,2022-01-03,57280,11207,164,0.853019689,0.195652933,-1.218569036,10177,1030,0.017981844,-2.137224534,274,1
6368,New York,43.00491923,-76.19971155,ID1936,2022-01-03,460528,83866,904,0.853019689,0.182108363,-1.265464017,70960,12906,0.028024355,-2.055534762,3160,1
6369,New York,43.10904162,-73.86653895,ID1948,2022-01-03,229863,35955,278,0.853019689,0.156419258,-1.360941446,30952,5003,0.021765138,-2.105661185,1655,1
6370,New York,43.11363907,-74.41798804,ID1920,2022-01-03,53383,9848,135,0.853019689,0.184478205,-1.257098638,9059,789,0.014779986,-2.164738147,206,1
6371,New York,43.14638895,-77.69322942,ID1930,2022-01-03,741770,127632,1371,0.853019689,0.172064117,-1.301717517,113676,13956,0.018814457,-2.130192185,4239,1
6372,New York,43.15494365,-77.02976528,ID1963,2022-01-03,89918,13556,135,0.853019689,0.150759581,-1.383260644,12344,1212,0.013478947,-2.176137944,364,1
6373,New York,43.19898042,-78.74777412,ID1934,2022-01-03,209281,39167,488,0.853019689,0.187150291,-1.247749539,34394,4773,0.022806657,-2.097144054,1377,1
6374,New York,43.24375382,-75.43710392,ID1935,2022-01-03,228671,43463,711,0.853019689,0.190067827,-1.237640498,39190,4273,0.018686235,-2.13127195,1448,1
6375,New York,43.2516977,-78.2320066,ID1939,2022-01-03,40352,7056,104,0.853019689,0.174861221,-1.291488959,6471,585,0.014497423,-2.167202966,149,1
6376,New York,43.31153794,-73.43043448,ID1962,2022-01-03,61204,9363,94,0.853019689,0.152980197,-1.374444065,8325,1038,0.016959676,-2.145926055,306,1
6377,New York,43.42034246,-74.96145307,ID1924,2022-01-03,61319,11146,163,0.853019689,0.18177074,-1.266661518,10111,1035,0.016878945,-2.146616542,332,1
6378,New York,43.42778894,-76.14635194,ID1940,2022-01-03,117124,19323,153,0.853019689,0.164978997,-1.328104714,17204,2119,0.018091937,-2.136291833,639,1
6379,New York,43.56173026,-73.8433699,ID1961,2022-01-03,63944,10523,111,0.853019689,0.16456587,-1.329665022,9116,1407,0.022003628,-2.103704496,390,1
6380,New York,43.66146647,-74.49721957,ID1923,2022-01-03,4416,708,4,0.853019689,0.160326087,-1.345820253,616,92,0.020833333,-2.113343093,32,1
6381,New York,43.7844157,-75.44903992,ID1927,2022-01-03,26296,5127,42,0.853019689,0.194972619,-1.220872743,4771,356,0.013538181,-2.175616105,86,1
6382,New York,44.04200959,-75.94653457,ID1925,2022-01-03,109834,14816,119,0.853019689,0.134894477,-1.448618899,13251,1565,0.014248775,-2.169376968,367,1
6383,New York,44.11630765,-73.77297842,ID1918,2022-01-03,36885,4230,49,0.853019689,0.114680765,-1.53860317,3694,536,0.014531652,-2.166904054,167,1
6384,New York,44.4976179,-75.06550039,ID1953,2022-01-03,107740,16330,161,0.853019689,0.151568591,-1.380039599,15180,1150,0.010673844,-2.201167741,332,1
6385,New York,44.59040891,-74.29926032,ID1919,2022-01-03,50022,7097,34,0.853019689,0.141877574,-1.419323574,6439,658,0.013154212,-2.179003681,166,1
6386,New York,44.74530905,-73.67875352,ID1912,2022-01-03,80485,11401,59,0.853019689,0.141653724,-1.420249469,9900,1501,0.018649438,-2.131582035,381,1
6387,New York,40.58582155,-74.14808598,ID1946,2022-01-10,476143,152730,2069,0.860471008,0.32076498,-0.865680843,141783,10947,0.022990992,-2.09564416,18218,0
6388,New York,40.6361825,-73.94935552,ID1926,2022-01-10,2559903,629179,11563,0.860471008,0.24578236,-1.06194572,574741,54438,0.02126565,-2.109771689,82756,0
6389,New York,40.71088124,-73.81684712,ID1944,2022-01-10,2253858,589271,10874,0.860471008,0.261449923,-1.017631773,528902,60369,0.02678474,-2.065264593,84890,0
6390,New York,40.74066522,-73.58941873,ID1932,2022-01-10,1356924,374615,3558,0.860471008,0.276076626,-0.977962363,350265,24350,0.017944999,-2.137536872,55615,0
6391,New York,40.7672726,-73.97152637,ID1933,2022-01-10,1628706,367509,4893,0.860471008,0.225644776,-1.121948137,335225,32284,0.019821871,-2.121749049,56144,0
6392,New York,40.85209301,-73.86282755,ID1905,2022-01-10,1418207,370987,7109,0.860471008,0.261588753,-1.017247756,343370,27617,0.01947318,-2.124663369,54814,0
6393,New York,40.88320119,-72.8012172,ID1955,2022-01-10,1476601,398049,4019,0.860471008,0.26957113,-0.995412054,373459,24590,0.016653111,-2.148550613,53224,0
6394,New York,41.15027894,-74.02560498,ID1947,2022-01-10,325789,85172,840,0.860471008,0.261433013,-1.017678556,78478,6694,0.020547041,-2.115715219,11913,0
6395,New York,41.16278376,-73.75741653,ID1964,2022-01-10,967506,232068,2509,0.860471008,0.239862078,-1.079215396,215425,16643,0.017201961,-2.143856674,32743,0
6396,New York,41.40337468,-74.30240757,ID1938,2022-01-10,384940,97245,1020,0.860471008,0.252623786,-1.042353554,89570,7675,0.019938172,-2.120778901,13449,0
6397,New York,41.42630093,-73.74965532,ID1943,2022-01-10,98320,21613,112,0.860471008,0.219823027,-1.139987477,20016,1597,0.01624288,-2.15207348,3276,0
6398,New York,41.71579493,-74.76394559,ID1956,2022-01-10,75432,16289,110,0.860471008,0.215942836,-1.152193981,14756,1533,0.02032294,-2.117575985,2487,0
6399,New York,41.7648606,-73.74356679,ID1916,2022-01-10,294218,57818,567,0.860471008,0.196514149,-1.21566034,53157,4661,0.015841995,-2.155528131,7531,0
6400,New York,41.89027881,-74.26252104,ID1959,2022-01-10,177573,27478,323,0.860471008,0.154741993,-1.367504036,25225,2253,0.01268774,-2.183134651,2899,0
6401,New York,42.13891056,-76.7638805,ID1910,2022-01-10,83456,18531,203,0.860471008,0.22204515,-1.133063527,16813,1718,0.020585698,-2.115394593,1721,0
6402,New York,42.15903158,-75.81326086,ID1906,2022-01-10,190488,39639,483,0.860471008,0.208091848,-1.177357332,37225,2414,0.012672714,-2.183267996,3713,0
6403,New York,42.16852837,-76.30835812,ID1957,2022-01-10,48203,9180,79,0.860471008,0.190444578,-1.236342502,8500,680,0.014107006,-2.170618624,840,0
6404,New York,42.19837623,-74.96709306,ID1915,2022-01-10,44135,6596,62,0.860471008,0.149450549,-1.388494582,6184,412,0.009334995,-2.213338762,685,0
6405,New York,42.2276921,-79.36691763,ID1909,2022-01-10,126903,20494,238,0.860471008,0.161493424,-1.341346143,19262,1232,0.009708202,-2.209931144,1585,0
6406,New York,42.24778241,-78.67923096,ID1907,2022-01-10,76117,13046,197,0.860471008,0.171394038,-1.304183499,12346,700,0.009196369,-2.214607469,849,0
6407,New York,42.24819348,-73.63089095,ID1913,2022-01-10,59461,8638,128,0.860471008,0.145271691,-1.405388741,7856,782,0.013151477,-2.17902785,902,0
6408,New York,42.25748406,-78.02750466,ID1904,2022-01-10,46091,7724,140,0.860471008,0.167581524,-1.318330998,7368,356,0.007723851,-2.228184265,389,0
6409,New York,42.2689144,-77.3829924,ID1954,2022-01-10,95379,16938,224,0.860471008,0.177586261,-1.281623543,15779,1159,0.012151522,-2.187904449,1118,1
6410,New York,42.275797,-74.12384884,ID1922,2022-01-10,47188,7522,106,0.860471008,0.159404933,-1.349364989,6894,628,0.013308468,-2.177641372,736,0
6411,New York,42.39184015,-76.8773299,ID1951,2022-01-10,17807,2939,23,0.860471008,0.165047453,-1.3278464,2681,258,0.014488684,-2.167279289,266,0
6412,New York,42.44945765,-76.47229843,ID1958,2022-01-10,102180,14695,74,0.860471008,0.143814837,-1.411346208,13387,1308,0.01280094,-2.182130611,1842,0
6413,New York,42.49430041,-75.60887553,ID1911,2022-01-10,47207,7870,105,0.860471008,0.166712564,-1.32158374,7408,462,0.009786684,-2.209216031,691,0
6414,New York,42.58831742,-74.4433903,ID1950,2022-01-10,30999,4166,31,0.860471008,0.134391432,-1.450762775,3812,354,0.011419723,-2.194450919,383,0
6415,New York,42.59509207,-76.07048931,ID1914,2022-01-10,47581,8868,93,0.860471008,0.186376915,-1.250446451,8160,708,0.014879889,-2.16386814,904,0
6416,New York,42.60060306,-73.97723916,ID1903,2022-01-10,305506,51497,459,0.860471008,0.168562974,-1.314669852,46933,4564,0.01493915,-2.16335242,5800,0
6417,New York,42.63492579,-75.03151402,ID1941,2022-01-10,59493,8234,74,0.860471008,0.138402837,-1.433793442,7510,724,0.012169499,-2.187744168,877,0
6418,New York,42.63505484,-77.10369919,ID1966,2022-01-10,24913,2844,36,0.860471008,0.114157267,-1.54104464,2610,234,0.009392687,-2.212811242,220,1
6419,New York,42.70145109,-78.22199579,ID1965,2022-01-10,39859,7413,75,0.860471008,0.185980582,-1.251831367,6885,528,0.013246695,-2.178186702,631,0
6420,New York,42.71348136,-73.51089874,ID1945,2022-01-10,158714,26855,228,0.860471008,0.169203725,-1.312286844,24329,2526,0.01591542,-2.15489449,3196,0
6421,New York,42.72596275,-77.77966158,ID1928,2022-01-10,62914,10114,98,0.860471008,0.160759132,-1.344158166,9328,786,0.012493245,-2.184862106,820,0
6422,New York,42.76249024,-78.73063652,ID1917,2022-01-10,918702,185913,2338,0.860471008,0.202364858,-1.196120851,171021,14892,0.016209826,-2.152357873,22132,0
6423,New York,42.78081007,-76.82497064,ID1952,2022-01-10,34016,4845,85,0.860471008,0.142432973,-1.417030008,4393,452,0.013287865,-2.177823226,434,1
6424,New York,42.81668777,-74.05278291,ID1949,2022-01-10,155299,28468,277,0.860471008,0.183310903,-1.261210385,25976,2492,0.016046465,-2.153764606,3377,0
6425,New York,42.85145728,-77.30874425,ID1937,2022-01-10,109777,16999,157,0.860471008,0.154850287,-1.367079014,15707,1292,0.011769314,-2.191318227,1585,0
6426,New York,42.90123494,-74.44011632,ID1931,2022-01-10,49221,10115,181,0.860471008,0.205501717,-1.185799881,9380,735,0.014932651,-2.163408968,994,0
6427,New York,42.91261714,-76.55731592,ID1908,2022-01-10,76576,13820,125,0.860471008,0.1804743,-1.27127318,12804,1016,0.013267865,-2.177999782,1385,0
6428,New York,42.91653905,-75.67266639,ID1929,2022-01-10,70941,10877,118,0.860471008,0.153324594,-1.373083634,10111,766,0.010797705,-2.200049217,1025,0
6429,New York,43.0022601,-78.19135193,ID1921,2022-01-10,57280,12166,167,0.860471008,0.212395251,-1.163486062,11207,959,0.016742318,-2.14778618,1030,0
6430,New York,43.00491923,-76.19971155,ID1936,2022-01-10,460528,92358,923,0.860471008,0.200548067,-1.202147583,83866,8492,0.018439704,-2.133351275,12906,0
6431,New York,43.10904162,-73.86653895,ID1948,2022-01-10,229863,39316,289,0.860471008,0.171041011,-1.305485136,35955,3361,0.014621753,-2.166117676,5003,0
6432,New York,43.11363907,-74.41798804,ID1920,2022-01-10,53383,10588,137,0.860471008,0.198340296,-1.209520512,9848,740,0.013862091,-2.172767292,789,0
6433,New York,43.14638895,-77.69322942,ID1930,2022-01-10,741770,136920,1398,0.860471008,0.184585518,-1.256721479,127632,9288,0.012521402,-2.18461184,13956,0
6434,New York,43.15494365,-77.02976528,ID1963,2022-01-10,89918,14663,141,0.860471008,0.163070798,-1.33533209,13556,1107,0.012311217,-2.186481539,1212,0
6435,New York,43.19898042,-78.74777412,ID1934,2022-01-10,209281,42679,497,0.860471008,0.203931556,-1.190952747,39167,3512,0.016781265,-2.147452621,4773,0
6436,New York,43.24375382,-75.43710392,ID1935,2022-01-10,228671,46305,723,0.860471008,0.202496163,-1.195686687,43463,2842,0.012428336,-2.185439274,4273,0
6437,New York,43.2516977,-78.2320066,ID1939,2022-01-10,40352,7659,105,0.860471008,0.189804718,-1.238547967,7056,603,0.014943497,-2.1633146,585,1
